,color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,genres,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes
1623,Color,Antoine Fuqua,305.0,124.0,845.0,424.0,50 Cent,15000.0,52418902.0,Drama|Sport,Jake Gyllenhaal,Southpawξ,147128.0,16881.0,Oona Laurence,0.0,boxer|boxing training|death of wife|male in shower|rage,277.0,English,USA,R,30000000.0,2015.0,1000.0,7.5,2.35,44000.0
1624,Color,Sam Raimi,397.0,99.0,0.0,828.0,Alison Lohman,2000.0,42057340.0,Horror|Thriller,Bojana Novakovic,Drag Me to Hellξ,158354.0,5642.0,Reggie Lee,0.0,evil|fight|hell|psychic|psychologist,691.0,English,USA,PG-13,30000000.0,2009.0,1000.0,6.6,2.35,11000.0
1625,Color,Lee Toland Krieger,214.0,112.0,43.0,1000.0,Michiel Huisman,11000.0,42478175.0,Drama|Fantasy|Romance,Harrison Ford,The Age of Adalineξ,93767.0,15327.0,Ellen Burstyn,1.0,hit by a pickup truck|immortality|paramedic|resuscitation|san francisco california,209.0,English,USA,PG-13,25000000.0,2015.0,2000.0,7.2,2.35,34000.0
1626,Color,Tim McCanlies,82.0,111.0,23.0,1000.0,Robert Duvall,3000.0,41407470.0,Comedy|Drama|Family,Haley Joel Osment,Secondhand Lionsξ,43378.0,9638.0,Emmanuelle Vaugier,1.0,africa|eyeglasses|money|texas|veteran,292.0,English,USA,PG,30000000.0,2003.0,3000.0,7.6,1.85,0.0
1627,Color,Jon M. Chu,138.0,107.0,209.0,357.0,Stephen Boss,2000.0,42385520.0,Drama|Music|Romance,Alyson Stoner,Step Up 3Dξ,47297.0,4059.0,Facundo Lombard,0.0,dance|dance crew|dancer|mortgage|new york city,86.0,English,USA,PG-13,30000000.0,2010.0,594.0,6.2,1.85,16000.0
1628,Color,John Stockwell,69.0,104.0,134.0,64.0,Mika Boorem,585.0,40118420.0,Drama|Romance|Sport,Faizon Love,Blue Crushξ,26066.0,1165.0,Sanoe Lake,3.0,bikini|female surfer|sister sister relationship|surfing contest|swimsuit,216.0,English,USA,PG-13,30000000.0,2002.0,495.0,5.6,1.85,0.0
1629,Color,Marc Forster,253.0,113.0,395.0,77.0,Christian Stolte,8000.0,40137776.0,Comedy|Drama|Fantasy|Romance,Will Ferrell,Stranger Than Fictionξ,186977.0,8362.0,Danny Rhodes,1.0,author|fate|novelist|professor|writer,529.0,English,USA,PG-13,38000000.0,2006.0,189.0,7.6,1.85,13000.0
1630,Color,David Slade,304.0,113.0,171.0,63.0,Mark Rendall,430.0,39568996.0,Horror,Danny Huston,30 Days of Nightξ,138435.0,814.0,Megan Franich,0.0,alaska|small town|snow|vampire|winter,527.0,English,USA,R,32000000.0,2007.0,72.0,6.6,2.35,0.0
1633,Color,Martin Brest,77.0,126.0,102.0,497.0,Yaphet Kotto,22000.0,38413606.0,Action|Comedy|Crime|Thriller,Robert De Niro,Midnight Runξ,54042.0,23866.0,Philip Baker Hall,1.0,accountant|bounty hunter|fbi|mafia|mob,215.0,English,USA,R,30000000.0,1988.0,581.0,7.6,1.85,0.0
1634,Color,Paul Michael Glaser,120.0,101.0,343.0,384.0,Maria Conchita Alonso,581.0,38122105.0,Action|Crime|Sci-Fi|Thriller,Yaphet Kotto,The Running Manξ,112669.0,2373.0,Richard Dawson,1.0,game of death|government conspiracy|latina|oppression|police,226.0,English,USA,R,27000000.0,1987.0,571.0,6.6,1.37,0.0
1635,Color,Frank Oz,63.0,102.0,0.0,413.0,Jim Belushi,13000.0,38747385.0,Comedy|Horror|Musical|Sci-Fi,Bill Murray,Little Shop of Horrorsξ,49349.0,15308.0,Tisha Campbell-Martin,2.0,eclipse|florist|nerd|plant|shop,165.0,English,USA,PG-13,25000000.0,1986.0,854.0,6.9,1.85,0.0
1636,Color,Joe Wright,417.0,111.0,456.0,21.0,Vicky Krieps,157.0,40247512.0,Action|Drama|Thriller,Jessica Barden,Hannaξ,159198.0,257.0,John Macmillan,0.0,assassin|female warrior|martial arts|playground|training,438.0,English,USA,PG-13,30000000.0,2011.0,33.0,6.8,2.35,38000.0
1638,Color,Tom Hanks,218.0,98.0,15000.0,392.0,Rob Riggle,15000.0,35565975.0,Comedy|Drama|Romance,Tom Hanks,Larry Crowneξ,49205.0,16827.0,Randall Park,0.0,bus stop|college|community college|scooter|speech class,184.0,English,USA,PG-13,30000000.0,2011.0,839.0,6.1,2.35,0.0
1639,Color,Kimberly Peirce,359.0,100.0,108.0,534.0,Judy Greer,17000.0,35266619.0,Drama|Fantasy|Horror,Chlo�� Grace Moretz,Carrieξ,108242.0,20051.0,Portia Doubleday,1.0,outcast|prom|self injury|telekinesis|tragic event,371.0,English,USA,R,30000000.0,2013.0,2000.0,5.9,2.35,39000.0
1640,Color,Liz Friedlander,101.0,118.0,3.0,439.0,Yaya DaCosta,1000.0,34703228.0,Drama|Music,Alfre Woodard,Take the Leadξ,21767.0,3797.0,Jasika Nicole,0.0,ballroom|dance|dance teacher|student|teacher,127.0,English,USA,PG-13,30000000.0,2006.0,712.0,6.7,1.85,0.0
1641,Color,Phil Joanou,85.0,125.0,21.0,581.0,Jurnee Smollett-Bell,12000.0,38432823.0,Crime|Drama|Sport,Dwayne Johnson,Gridiron Gangξ,33067.0,15811.0,Kevin Dunn,1.0,alliterative title|football|football coach|football practice|football team,134.0,English,USA,PG-13,30000000.0,2006.0,2000.0,6.9,2.35,0.0
1643,Color,Shane Acker,263.0,79.0,30.0,265.0,Alan Oppenheimer,940.0,31743332.0,Action|Adventure|Animation|Drama|Mystery|Sci-Fi|Thriller,Martin Landau,9ξ,111117.0,1594.0,Tom Kane,0.0,hope|key|machine|number|rag doll,245.0,English,USA,PG-13,30000000.0,2009.0,271.0,7.1,1.85,13000.0
1644,Color,Steven Soderbergh,450.0,106.0,0.0,273.0,David Costabile,17000.0,32154410.0,Crime|Drama|Thriller,Channing Tatum,Side Effectsξ,148327.0,18469.0,Katie Lowes,0.0,clinical trial|female protagonist|neuropharmacology|psychiatrist|side effect,274.0,English,USA,R,30000000.0,2013.0,681.0,7.1,1.85,29000.0
1646,Color,Stephen J. Anderson,162.0,63.0,15.0,69.0,Robert Lopez,759.0,26687172.0,Adventure|Animation|Comedy|Family|Musical,Craig Ferguson,Winnie the Poohξ,15600.0,1002.0,Huell Howser,0.0,disney|owl|rabbit|sequel|tiger,55.0,English,USA,G,30000000.0,2011.0,73.0,7.3,1.85,0.0
1648,Color,Warren Beatty,110.0,108.0,631.0,95.0,Kirk Baltz,631.0,26525834.0,Comedy|Drama|Romance,Warren Beatty,Bulworthξ,21998.0,1023.0,Graham Beckel,1.0,hip hop|liberal|politics|senator|truth,227.0,English,USA,R,30000000.0,1998.0,199.0,6.8,1.85,0.0
1651,Color,Brett Leonard,44.0,106.0,32.0,650.0,Costas Mandylor,18000.0,24048000.0,Action|Crime|Sci-Fi|Thriller,Denzel Washington,Virtuosityξ,23579.0,20772.0,Traci Lords,1.0,android|ex cop|serial killer|virtual character come to life|virtual reality,88.0,English,USA,R,30000000.0,1995.0,723.0,5.5,2.35,0.0
1652,Color,Ivan Reitman,147.0,95.0,425.0,560.0,Eddie Izzard,973.0,22526144.0,Comedy|Romance|Sci-Fi,Rainn Wilson,My Super Ex-Girlfriendξ,53884.0,2737.0,Wanda Sykes,1.0,architect|boyfriend girlfriend relationship|superhero|superhero spoof|supernatural power,203.0,English,USA,PG-13,30000000.0,2006.0,776.0,5.1,2.35,1000.0
1653,Color,Scott Derrickson,242.0,118.0,301.0,897.0,Dorian Missick,2000.0,30523568.0,Horror|Mystery|Thriller,Olivia Munn,Deliver Us from Evilξ,54447.0,5697.0,Edgar Ram�_rez,0.0,confession|demonic possession|exorcism|flickering light|priest,201.0,English,USA,R,30000000.0,2014.0,1000.0,6.2,2.35,18000.0
1654,Color,Alister Grierson,244.0,108.0,24.0,653.0,Rhys Wakefield,2000.0,23070045.0,Adventure|Drama|Thriller,Ioan Gruffudd,Sanctumξ,47003.0,3892.0,Richard Roxburgh,0.0,cave|expedition|panic|rebreather|underwater,215.0,English,USA,R,30000000.0,2011.0,942.0,5.9,1.85,11000.0
1655,Color,Nick Hurran,73.0,105.0,34.0,642.0,Kevin Sussman,1000.0,20422207.0,Comedy|Drama|Romance,Holly Hunter,Little Black Bookξ,15052.0,4369.0,Dave Annable,1.0,electronic devices|gynecologist|little black book|plan|set up,116.0,English,USA,PG-13,35000000.0,2004.0,681.0,5.2,2.35,484.0
1656,Color,Nicholas Stoller,232.0,131.0,89.0,372.0,Jacki Weaver,2000.0,28644770.0,Comedy|Romance,Alison Brie,The Five-Year Engagementξ,78974.0,3479.0,David Paymer,2.0,kissing while having sex|kitchen|reference to princess diana|wedding band|wedding ring,141.0,English,USA,R,30000000.0,2012.0,401.0,6.2,1.85,11000.0
1657,Color,Charles Stone III,63.0,104.0,30.0,635.0,Chris Noth,1000.0,21800302.0,Comedy|Drama|Romance|Sport,Bernie Mac,Mr 3000ξ,12164.0,4462.0,Paul Sorvino,1.0,baseball|baseball movie|cartoon on tv|dodge viper|retirement,63.0,English,USA,PG-13,30000000.0,2004.0,962.0,5.5,1.85,491.0
1658,Color,Paul Haggis,239.0,133.0,549.0,343.0,Daniel Stern,10000.0,21129348.0,Crime|Drama|Romance|Thriller,Olivia Wilde,The Next Three Daysξ,146364.0,11799.0,Aisha Hinds,0.0,argument|evidence|fingerprints|murder|murder weapon,237.0,English,USA,PG-13,35000000.0,2010.0,796.0,7.4,2.35,27000.0
1660,Color,Jean-Fran�_ois Richet,152.0,109.0,25.0,431.0,Drea de Matteo,954.0,19976073.0,Action|Crime|Drama|Thriller,Brian Dennehy,Assault on Precinct 13ξ,65979.0,3148.0,Hugh Dillon,1.0,criminal|mobster|new years eve|police|sergeant,220.0,English,USA,R,20000000.0,2005.0,739.0,6.3,2.35,999.0
1661,Color,Antoine Fuqua,105.0,96.0,845.0,488.0,Clifton Collins Jr.,978.0,18967571.0,Action|Crime|Thriller,Mira Sorvino,The Replacement Killersξ,23345.0,3072.0,Patrick Kilpatrick,2.0,forger|hitman|passport|police|replacement,167.0,English,USA,R,30000000.0,1998.0,968.0,6.1,2.35,629.0
1662,Color,Kevin Hooks,36.0,105.0,114.0,537.0,Stephen Baldwin,4000.0,17100000.0,Action|Adventure|Crime|Drama|Romance,Salma Hayek,Fledξ,7073.0,6152.0,Will Patton,1.0,disk|floppy disk|mafia|prison|prisoner,29.0,English,USA,R,25000000.0,1996.0,561.0,5.3,1.85,204.0
1663,Color,Ellory Elkayem,181.0,99.0,11.0,762.0,Doug E. Doug,19000.0,17266505.0,Action|Comedy|Horror,Scarlett Johansson,Eight Legged Freaksξ,43764.0,22554.0,Riley Smith,1.0,creature feature|human versus spider|spider|spider feature|woman sheriff,291.0,English,USA,PG-13,30000000.0,2002.0,953.0,5.4,2.35,0.0
1664,Color,Edward Zwick,219.0,112.0,380.0,2000.0,Anne Hathaway,15000.0,32357532.0,Comedy|Drama|Romance,Jake Gyllenhaal,Love & Other Drugsξ,143368.0,31278.0,Judy Greer,0.0,female nudity|male objectification|pfizer|viagra|zoloft,215.0,English,USA,R,30000000.0,2010.0,11000.0,6.7,1.85,24000.0
1665,Color,Jon Avnet,158.0,108.0,50.0,494.0,Alicia Witt,14000.0,16930884.0,Crime|Drama|Mystery|Thriller,Al Pacino,88 Minutesξ,65628.0,16722.0,Deborah Kara Unger,1.0,death|fbi|forensics|murder|serial killer,262.0,English,USA,R,30000000.0,2007.0,975.0,5.9,2.35,0.0
1666,Color,Niki Caro,155.0,126.0,51.0,874.0,Charlize Theron,10000.0,18324242.0,Drama,Jeremy Renner,North Countryξ,32815.0,20563.0,Sissy Spacek,4.0,based on true story|innocence|lawsuit|mine|sexual harassment,214.0,English,USA,R,35000000.0,2005.0,9000.0,7.3,2.35,0.0
1667,Color,Howard Deutch,74.0,98.0,41.0,900.0,Matthew Perry,13000.0,16323969.0,Comedy|Crime|Thriller,Bruce Willis,The Whole Ten Yardsξ,45775.0,18085.0,Natasha Henstridge,5.0,dentist|face slap|flashback|hitman|killing an animal,112.0,English,USA,PG-13,40000000.0,2004.0,2000.0,5.5,1.85,462.0
1668,Color,Vincenzo Natali,368.0,104.0,165.0,559.0,David Hewlett,900.0,16999046.0,Drama|Horror|Sci-Fi,Sarah Polley,Spliceξ,79517.0,2222.0,Delphine Chan��ac,0.0,dna|experiment|genetics|interspecies sex|scientist,354.0,English,Canada,R,26000000.0,2009.0,686.0,5.8,1.85,12000.0
1669,Color,Willard Huyck,81.0,110.0,8.0,322.0,Jeffrey Jones,1000.0,16295774.0,Action|Adventure|Comedy|Romance|Sci-Fi,Lea Thompson,Howard the Duckξ,33669.0,3000.0,Jordan Prentice,1.0,alien|duck|laser|planet|singer,269.0,English,USA,PG,35000000.0,1986.0,692.0,4.6,1.85,0.0
1670,Color,Gavin OConnor,154.0,130.0,149.0,798.0,Rick Gonzalez,1000.0,15709385.0,Crime|Drama|Thriller,Jennifer Ehle,Pride and Gloryξ,53053.0,5101.0,Frank Grillo,0.0,brother in law|corruption|drug dealer|drugs|police,132.0,English,USA,R,30000000.0,2008.0,807.0,6.7,1.85,0.0
1671,Color,Bruce Hunt,140.0,93.0,2.0,258.0,Cole Hauser,849.0,14888028.0,Adventure|Horror|Thriller,Eddie Cibrian,The Caveξ,28606.0,2178.0,Marcel Iures,0.0,cave|diver|diving|flare|parasite,262.0,English,USA,PG-13,30000000.0,2005.0,787.0,5.1,2.35,0.0
1672,Color,Rob Reiner,73.0,96.0,0.0,130.0,Lobo Sebastian,372.0,14208384.0,Comedy|Romance,David Paymer,Alex & Emmaξ,11520.0,977.0,Robert Costanzo,2.0,gambling|novel|stenographer|writer|writers block,105.0,English,USA,PG-13,30000000.0,2003.0,206.0,5.6,1.85,625.0
1673,Color,Paul McGuigan,98.0,114.0,118.0,40.0,Christopher Cousins,489.0,12831121.0,Drama|Mystery|Romance|Thriller,Jessica Par��,Wicker Parkξ,44979.0,679.0,Mark Camacho,0.0,flashback|flashback within a flashback|multiple perspectives|obsession|split screen,298.0,English,USA,PG-13,30000000.0,2004.0,93.0,7.0,2.35,0.0
1674,Color,Craig Gillespie,358.0,106.0,44.0,133.0,Reid Ewing,596.0,18298649.0,Comedy|Horror,Grace Phipps,Fright Nightξ,85024.0,1393.0,Sandra Vergara,1.0,neighbor|remake|suburb|teenager|vampire,242.0,English,USA,R,30000000.0,2011.0,343.0,6.4,1.85,23000.0
1675,Color,Terrence Malick,222.0,150.0,0.0,855.0,Michael Greyeyes,23000.0,12712093.0,Biography|Drama|History|Romance,Christian Bale,The New Worldξ,70771.0,27829.0,Wes Studi,0.0,captain|fort|love|native american|trade,671.0,English,USA,PG-13,30000000.0,2005.0,909.0,6.7,2.35,0.0
1677,Color,Neil Jordan,62.0,100.0,277.0,210.0,Aidan Quinn,21000.0,11900000.0,Drama|Fantasy|Thriller,Robert Downey Jr.,In Dreamsξ,11003.0,22006.0,Paul Guilfoyle,0.0,dream|mental institution|padded cell|serial killer|suicide attempt,148.0,English,USA,R,30000000.0,1999.0,767.0,5.5,1.85,654.0
1679,Color,Jee-woon Kim,376.0,107.0,419.0,165.0,James Burnett,971.0,12026670.0,Action|Crime|Thriller,Zach Gilford,The Last Standξ,114241.0,1643.0,Christiana Leucas,2.0,deputy|escape|fbi|modern western|sheriff,258.0,English,USA,R,45000000.0,2013.0,236.0,6.4,2.35,24000.0
1680,Color,Nick Hamm,130.0,102.0,6.0,353.0,Cameron Bright,22000.0,14334645.0,Drama|Horror|Sci-Fi|Thriller,Robert De Niro,Godsendξ,22449.0,23352.0,Munro Chambers,1.0,birthday|boy|clone|cloning|doctor,191.0,English,USA,PG-13,25000000.0,2004.0,829.0,4.8,2.35,387.0
1681,Color,Andy Cadiff,65.0,101.0,3.0,120.0,Stark Sands,448.0,12189514.0,Comedy|Romance,Annabella Sciorra,Chasing Libertyξ,30092.0,842.0,Terence Maynard,0.0,first daughter|photographer|prague|president|secret service agent,129.0,English,USA,PG-13,23000000.0,2004.0,143.0,6.1,2.35,0.0
1682,Color,Mike Disa,77.0,86.0,6.0,843.0,Phil LaMarr,1000.0,10134754.0,Animation|Comedy|Family,Amy Poehler,Hoodwinked Too! Hood vs. Evilξ,9682.0,5393.0,Cheech Marin,0.0,3 dimensional|box office flop|critically bashed|red riding hood|wolf,38.0,English,USA,PG,30000000.0,2011.0,857.0,4.8,1.85,0.0
1683,Color,Lasse Hallstr�_m,107.0,108.0,529.0,83.0,Camryn Manheim,11000.0,8535575.0,Drama,Morgan Freeman,An Unfinished Lifeξ,24033.0,11519.0,Lynda Boyd,3.0,abusive boyfriend|bear|car accident|ranch|wyoming,152.0,English,USA,PG-13,30000000.0,2005.0,329.0,7.0,2.35,0.0
1684,Color,Terry Gilliam,292.0,123.0,0.0,645.0,Lily Cole,10000.0,7689458.0,Adventure|Fantasy|Mystery,Andrew Garfield,The Imaginarium of Doctor Parnassusξ,126307.0,11769.0,Verne Troyer,1.0,birthday|bridge|midget|rescue|sideshow,210.0,English,UK,PG-13,40000000.0,2009.0,785.0,6.8,1.85,19000.0
1687,Color,Brad Furman,184.0,88.0,65.0,681.0,John Heard,3000.0,19316646.0,Crime|Thriller,Justin Timberlake,Runner Runnerξ,52069.0,5706.0,David Costabile,3.0,costa rica|fbi agent|gambling|money|online gambling,95.0,English,USA,R,30000000.0,2013.0,697.0,5.6,2.35,0.0
1688,Color,Peter Howitt,123.0,109.0,29.0,91.0,Richard Roundtree,779.0,10965209.0,Action|Crime|Drama|Thriller,Tyler Labine,Antitrustξ,25558.0,1297.0,Ned Bellamy,2.0,boss|communications|computer|genius|job,221.0,English,USA,PG-13,30000000.0,2001.0,240.0,6.1,2.35,0.0
1689,Color,Edward Zwick,60.0,122.0,380.0,2000.0,Morgan Freeman,18000.0,26830000.0,Drama|History|War,Denzel Washington,Gloryξ,101888.0,32930.0,Matthew Broderick,3.0,army|black soldier|military uniform|prejudice|u.s. civil war,365.0,English,USA,R,18000000.0,1989.0,11000.0,7.9,1.85,0.0
1691,Color,Niels Arden Oplev,217.0,118.0,76.0,174.0,Isabelle Huppert,3000.0,10880926.0,Action|Crime|Drama|Thriller,Dominic Cooper,Dead Man Downξ,54147.0,4253.0,James Biberi,2.0,crime lord|dead body|dead body in a freezer|new york city|truck explosion,127.0,English,USA,R,30000000.0,2013.0,678.0,6.5,2.35,0.0
1692,Color,Michael Radford,117.0,131.0,53.0,548.0,Mackenzie Crook,14000.0,3752725.0,Drama|Romance,Al Pacino,The Merchant of Veniceξ,29715.0,16252.0,Kris Marshall,3.0,debt|jew|loan|merchant|pound of flesh,161.0,English,USA,R,18000000.0,2004.0,871.0,7.1,2.35,0.0
1693,Color,Neil Jordan,105.0,109.0,277.0,345.0,Sa��d Taghmaoui,2000.0,3517797.0,Action|Crime|Drama|Romance|Thriller,Emir Kusturica,The Good Thiefξ,9004.0,2759.0,Tch��ky Karyo,0.0,casino|french riviera|gambler|heist|partner,103.0,English,France,R,25000000.0,2002.0,378.0,6.6,1.85,287.0
1695,Color,Chris Noonan,124.0,88.0,108.0,135.0,Bill Paterson,876.0,2975649.0,Biography|Drama|Romance,Emily Watson,Miss Potterξ,23864.0,1518.0,Lucy Boynton,1.0,book|children|friend|illustrator|letter,142.0,English,UK,PG,30000000.0,2006.0,142.0,7.0,2.35,0.0
1696,Color,Kaige Chen,90.0,103.0,45.0,107.0,Toby Leonard Moore,489.0,668171.0,Action|Drama|Fantasy,Dong-gun Jang,The Promiseξ,8215.0,949.0,Nicholas Tse,0.0,armor|general|king|princess|slave,132.0,Mandarin,China,PG-13,60000000.0,2005.0,181.0,5.6,2.35,445.0
1697,Color,Corey Yuen,110.0,87.0,23.0,748.0,Holly Valance,826.0,480314.0,Action|Adventure,Steve Howey,DOA: Dead or Aliveξ,38503.0,4473.0,Sarah Carter,4.0,female fighter|island|martial arts|parachute|tournament,180.0,English,USA,PG-13,21000000.0,2006.0,816.0,4.8,2.35,0.0
1698,Color,Andrew Dominik,273.0,160.0,181.0,820.0,Jeremy Renner,11000.0,3904982.0,Biography|Crime|Drama|History|Western,Brad Pitt,The Assassination of Jesse James by the Coward Robert Fordξ,136104.0,22516.0,Sam Shepard,0.0,long title|outlaw|robbery|train|train robbery,415.0,English,USA,R,30000000.0,2007.0,10000.0,7.5,2.35,0.0
1699,Color,Li Zhang,63.0,121.0,0.0,187.0,Joan Chen,974.0,127437.0,Action|Adventure|Drama|History|War,Bingbing Li,1911ξ,4670.0,1887.0,Jaycee Chan,0.0,china|disarming someone|qing dynasty|stabbed with a bayonet|war violence,27.0,Mandarin,China,R,18000000.0,2011.0,643.0,6.0,2.35,0.0
1702,Color,Marc Forster,134.0,129.0,395.0,313.0,Madeline Carroll,18000.0,537580.0,Action|Biography|Crime|Drama,Gerard Butler,Machine Gun Preacherξ,52972.0,19620.0,Kathy Baker,1.0,africa|biker|church|orphanage|preacher,124.0,English,USA,R,30000000.0,2011.0,1000.0,6.8,2.35,21000.0
1710,Color,Elizabeth Banks,221.0,115.0,0.0,751.0,Birgitte Hjort S��rensen,10000.0,183436380.0,Comedy|Music,Anna Kendrick,Pitch Perfect 2ξ,97697.0,13159.0,Hana Mae Lee,8.0,2010s|a cappella|box office hit|second part|sequel,185.0,English,USA,PG-13,29000000.0,2015.0,1000.0,6.5,1.85,40000.0
1711,Color,James Mangold,291.0,153.0,446.0,154.0,Dallas Roberts,523.0,119518352.0,Biography|Drama|Music|Romance,Sandra Ellis Lafferty,Walk the Lineξ,188637.0,1383.0,Tyler Hilton,0.0,1960s|accident|concert|guitar|prison,815.0,English,USA,PG-13,28000000.0,2005.0,405.0,7.9,2.39,11000.0
1712,Color,Edward Norton,148.0,128.0,0.0,754.0,Milos Forman,955.0,37036404.0,Comedy|Drama|Romance,Lisa Edelstein,Keeping the Faithξ,44816.0,5404.0,Anne Bancroft,3.0,celibacy|jewish|priest|rabbi|synagogue,259.0,English,USA,PG-13,30000000.0,2000.0,869.0,6.4,1.85,0.0
1713,Color,Peter Hewitt,42.0,89.0,12.0,373.0,Bradley Pierce,1000.0,22359293.0,Adventure|Comedy|Family|Fantasy,Jim Broadbent,The Borrowersξ,16222.0,2056.0,Mark Williams,0.0,childs point of view|house|lawyer|real estate|washing machine,39.0,English,UK,PG,29000000.0,1997.0,409.0,5.8,1.85,0.0
1714,Color,Ron Howard,302.0,122.0,2000.0,1000.0,Clint Howard,2000.0,18593156.0,Drama,Toby Jones,Frost/Nixonξ,88682.0,6161.0,Oliver Platt,1.0,american president|political drama|scandal|u.s. president|washington post the newspaper,241.0,English,USA,R,35000000.0,2008.0,1000.0,7.7,2.35,0.0
1716,Color,Reginald Hudlin,64.0,99.0,71.0,584.0,Jerry Stiller,2000.0,16930185.0,Comedy|Romance,Matthew Perry,Serving Saraξ,14315.0,4169.0,Vincent Pastore,2.0,divorce|divorce papers|new york|process server|texas,101.0,English,Germany,PG-13,29000000.0,2002.0,719.0,5.3,1.85,201.0
1717,Color,Ben Falcone,154.0,99.0,265.0,265.0,Tyler Labine,22000.0,63034755.0,Comedy,Peter Dinklage,The Bossξ,16984.0,23562.0,Ben Falcone,1.0,business|girl scouts|orphanage|overweight woman|quitting a job,96.0,English,USA,R,29000000.0,2016.0,779.0,5.3,1.85,0.0
1718,Color,Richard Attenborough,17.0,147.0,0.0,400.0,Kevin McNally,18000.0,5899797.0,Biography|Drama|History,Denzel Washington,Cry Freedomξ,9913.0,18855.0,Penelope Wilton,0.0,activist|editor|journalist|newspaper|south africa,51.0,English,UK,PG,29000000.0,1987.0,427.0,7.5,2.35,0.0
1719, Black and White,Lawrence Kasdan,65.0,112.0,759.0,933.0,Alfre Woodard,11000.0,4554569.0,Comedy|Drama,Zooey Deschanel,Mumfordξ,8134.0,17873.0,Mary McDonnell,4.0,college|drugs|patient|psychologist|secret,123.0,English,USA,R,28000000.0,1999.0,1000.0,6.9,2.35,209.0
1720,Color,Don Mancini,148.0,88.0,64.0,363.0,Billy Boyd,1000.0,17016190.0,Comedy|Fantasy|Horror|Thriller,Jason Flemyng,Seed of Chuckyξ,28632.0,2567.0,Hannah Spearritt,0.0,actress|killer doll|murder|vixen|vomiting,214.0,English,Romania,R,12000000.0,2004.0,857.0,4.9,1.85,0.0
1721,Color,John Maybury,161.0,94.0,11.0,566.0,Jason Lewis,1000.0,6301131.0,Drama|Mystery|Sci-Fi|Thriller,Jennifer Jason Leigh,The Jacketξ,92850.0,5085.0,Angel Coulby,0.0,gulf war veteran|morgue|shot in the head|vermont|veteran,263.0,English,USA,R,29000000.0,2005.0,948.0,7.1,2.35,0.0
1722,Color,Ron Clements,124.0,90.0,63.0,631.0,Frank Welker,49000.0,217350219.0,Adventure|Animation|Comedy|Family|Fantasy|Musical|Romance,Robin Williams,Aladdinξ,260939.0,52970.0,Scott Weinger,0.0,arab|genie|magic|princess|reference to a thousand and one nights,244.0,English,USA,G,28000000.0,1992.0,2000.0,8.0,1.33,0.0
1724,Color,Steven Spielberg,148.0,118.0,14000.0,237.0,Amrish Puri,11000.0,179870271.0,Action|Adventure,Harrison Ford,Indiana Jones and the Temple of Doomξ,329969.0,11898.0,Kate Capshaw,2.0,children|studio logo segues into film|temple|village|white dinner jacket,524.0,English,USA,PG,28000000.0,1984.0,429.0,7.6,2.35,0.0
1725,Color,Igor Kovalyov,45.0,83.0,5.0,368.0,Cree Summer,971.0,100491683.0,Adventure|Animation|Comedy|Drama|Family|Musical,Elizabeth Daily,The Rugrats Movieξ,14005.0,3438.0,Christine Cavanaugh,0.0,baby|home|hospital|lost|newborn baby,67.0,English,USA,G,24000000.0,1998.0,503.0,5.9,1.85,418.0
1726,Color,Lee Tamahori,133.0,104.0,93.0,878.0,Billy Burke,11000.0,74058698.0,Crime|Drama|Thriller,Morgan Freeman,Along Came a Spiderξ,59232.0,17109.0,Monica Potter,0.0,kidnapping|partner|ransom|school|secret service,317.0,English,USA,R,60000000.0,2001.0,2000.0,6.3,2.35,0.0
